dataset,rep,strategy,sigma,W,meanSpear,snr_clip,mean_r2c
ChEMBL-hERG-Ki,SNS,legacy,0.0,0.5893706293706293,0.48671328671328673,1.6363570003215098,0.4435301512887892
ChEMBL-hERG-Ki,SNS,legacy,0.1,0.6296503496503496,0.5370629370629372,1.4294240090342494,0.44736566922525545
ChEMBL-hERG-Ki,SNS,legacy,0.2,0.5507692307692308,0.4384615384615385,2.007978308869432,0.4368118720552267
ChEMBL-hERG-Ki,SNS,legacy,0.3,0.44447552447552446,0.3055944055944056,1.39783216673936,0.4198707566074046
ChEMBL-hERG-Ki,SNS,legacy,0.4,0.5384615384615384,0.4230769230769231,1.6031208175959055,0.4034668969263184
ChEMBL-hERG-Ki,SNS,legacy,0.5,0.4993006993006993,0.37412587412587417,1.308240389315473,0.3911630833945228
ChEMBL-hERG-Ki,SNS,legacy,0.6,0.5334265734265734,0.41678321678321684,1.2762215410514561,0.35662399075864337
ChEMBL-hERG-Ki,SNS,legacy,0.7,0.5434965034965035,0.4293706293706294,1.2730011814721018,0.34353258891230826
ChEMBL-hERG-Ki,SNS,legacy,0.8,0.5496503496503496,0.4370629370629371,0.9264498762475928,0.28417484521409014
ChEMBL-hERG-Ki,SNS,legacy,0.9,0.6262937062937063,0.5328671328671329,1.1935356391693832,0.2761982670476073
ChEMBL-hERG-Ki,SNS,legacy,1.0,0.5552447552447553,0.44405594405594406,1.1566424458283742,0.25241648489810753
ChEMBL-hERG-Ki,SNS,outlier,0.0,0.514965034965035,0.39370629370629373,1.1911956210996557,0.43044032743285576
ChEMBL-hERG-Ki,SNS,outlier,0.1,0.5899300699300699,0.4874125874125874,1.6941459229131972,0.43551607819005295
ChEMBL-hERG-Ki,SNS,outlier,0.2,0.5753846153846154,0.46923076923076934,1.3406957554330923,0.43207056603988947
ChEMBL-hERG-Ki,SNS,outlier,0.3,0.5832167832167832,0.47902097902097907,1.5051500681102687,0.43742116589007446
ChEMBL-hERG-Ki,SNS,outlier,0.4,0.5591608391608391,0.448951048951049,1.3125170601244065,0.4278496614626601
ChEMBL-hERG-Ki,SNS,outlier,0.5,0.6855944055944055,0.6069930069930071,1.4977667131052048,0.42060701340158524
ChEMBL-hERG-Ki,SNS,outlier,0.6,0.5709090909090909,0.4636363636363637,1.6563351230720682,0.39346480439874953
ChEMBL-hERG-Ki,SNS,outlier,0.7,0.6872727272727273,0.6090909090909091,1.2450539275995594,0.39049632588265076
ChEMBL-hERG-Ki,SNS,outlier,0.8,0.5351048951048951,0.4188811188811189,0.901972744379662,0.3621339166308363
ChEMBL-hERG-Ki,SNS,outlier,0.9,0.4707692307692308,0.3384615384615385,0.7021860130292158,0.29888861385335197
ChEMBL-hERG-Ki,SNS,outlier,1.0,0.6995804195804196,0.6244755244755246,1.3737639327085889,0.2820210379612818
ChEMBL-hERG-Ki,SNS,quantile,0.0,0.5765034965034965,0.47062937062937066,1.4881335456491473,0.43729417842949775
ChEMBL-hERG-Ki,SNS,quantile,0.1,0.556923076923077,0.4461538461538462,1.7814689371299919,0.4384160253960789
ChEMBL-hERG-Ki,SNS,quantile,0.2,0.6016783216783217,0.5020979020979022,1.4832221409342083,0.4291072064551448
ChEMBL-hERG-Ki,SNS,quantile,0.3,0.47244755244755243,0.34055944055944065,1.3557310912737868,0.42107473122064765
ChEMBL-hERG-Ki,SNS,quantile,0.4,0.5938461538461538,0.49230769230769245,1.5453643019371304,0.41895915575381154
ChEMBL-hERG-Ki,SNS,quantile,0.5,0.4970629370629371,0.3713286713286714,1.3639414214765957,0.39028226410132866
ChEMBL-hERG-Ki,SNS,quantile,0.6,0.6335664335664336,0.5419580419580421,1.5337285810629901,0.37256209700634224
ChEMBL-hERG-Ki,SNS,quantile,0.7,0.46293706293706294,0.3286713286713287,1.0422302398782826,0.3249328102195219
ChEMBL-hERG-Ki,SNS,quantile,0.8,0.5328671328671328,0.4160839160839161,0.9632396509552982,0.2805307198894222
ChEMBL-hERG-Ki,SNS,quantile,0.9,0.5586013986013986,0.44825174825174835,0.7685201463746965,0.251802086081806
ChEMBL-hERG-Ki,SNS,quantile,1.0,0.6386013986013986,0.5482517482517484,1.1867042893123154,0.2444843843992472
ChEMBL-hERG-Ki,SNS,threshold,0.0,0.5647552447552447,0.455944055944056,1.402473214355103,0.44875553181780903
ChEMBL-hERG-Ki,SNS,threshold,0.1,0.6173426573426574,0.5216783216783217,1.808321734553115,0.4380305806981045
ChEMBL-hERG-Ki,SNS,threshold,0.2,0.44111888111888115,0.3013986013986015,1.2597943973317565,0.3981162845046418
ChEMBL-hERG-Ki,SNS,threshold,0.3,0.44111888111888115,0.3013986013986015,1.1547123556361332,0.3689037216218578
ChEMBL-hERG-Ki,SNS,threshold,0.4,0.6251748251748251,0.5314685314685315,1.2692904174900697,0.3106544495053752
ChEMBL-hERG-Ki,SNS,threshold,0.5,0.6145454545454545,0.5181818181818182,1.079021894531482,0.25282801450970027
ChEMBL-hERG-Ki,SNS,threshold,0.6,0.49314685314685314,0.3664335664335665,0.9602071524861097,0.1862182294653892
ChEMBL-hERG-Ki,SNS,threshold,0.7,0.6744055944055944,0.5930069930069931,1.338445298050145,0.13734502336560292
ChEMBL-hERG-Ki,SNS,threshold,0.8,0.8383216783216784,0.7979020979020979,2.4936064575220285,-0.03572726685420929
ChEMBL-hERG-Ki,SNS,threshold,0.9,0.8841958041958042,0.8552447552447553,3.348707492726128,-0.10050768393468443
ChEMBL-hERG-Ki,SNS,threshold,1.0,0.8411188811188811,0.8013986013986015,2.4654531214483084,-0.13540451374519674
ChEMBL-hERG-Ki,SNS,valprop,0.0,0.6083916083916084,0.5104895104895106,1.8946342294351741,0.4392992285190637
ChEMBL-hERG-Ki,SNS,valprop,0.1,0.45678321678321676,0.320979020979021,1.0738808366185595,0.3611522684645557
ChEMBL-hERG-Ki,SNS,valprop,0.2,0.44167832167832166,0.3020979020979021,1.091013314853428,0.3176507779655531
ChEMBL-hERG-Ki,SNS,valprop,0.3,0.6346853146853146,0.5433566433566435,1.2535968362204366,0.3028165528573077
ChEMBL-hERG-Ki,SNS,valprop,0.4,0.6632167832167832,0.579020979020979,1.2360740607853073,0.2591465233815907
ChEMBL-hERG-Ki,SNS,valprop,0.5,0.7286713286713287,0.660839160839161,1.1369789309441714,0.23083150740250705
ChEMBL-hERG-Ki,SNS,valprop,0.6,0.47804195804195804,0.3475524475524476,0.8842645464085017,0.17674407480195992
ChEMBL-hERG-Ki,SNS,valprop,0.7,0.5854545454545454,0.4818181818181819,1.0508098839184992,0.16277918355138532
ChEMBL-hERG-Ki,SNS,valprop,0.8,0.8551048951048951,0.818881118881119,1.7862922662142797,0.0743312962046307
ChEMBL-hERG-Ki,SNS,valprop,0.9,0.8797202797202798,0.8496503496503497,1.92605488582374,0.04046579757616443
ChEMBL-hERG-Ki,SNS,valprop,1.0,0.7717482517482518,0.7146853146853147,2.0635166187772622,0.05033636440338493
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.0,0.6486713286713287,0.560839160839161,1.5334864284346514,0.37585978015422883
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.1,0.7812587412587413,0.7265734265734267,1.5369015141867408,0.3754064506833361
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.2,0.6576223776223776,0.5720279720279721,1.5553234928151352,0.36313094841223065
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.3,0.6553846153846153,0.5692307692307693,1.2643967508827407,0.35952286713530357
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.4,0.6727272727272727,0.5909090909090909,1.3991917609751598,0.35748282177906154
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.5,0.6430769230769231,0.553846153846154,1.1952449766709219,0.3512755168034377
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.6,0.6676923076923077,0.5846153846153846,1.2087288375839644,0.3278640678895109
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.7,0.7146853146853147,0.6433566433566436,1.3271222751774976,0.31914386955422536
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.8,0.633006993006993,0.5412587412587413,1.0703687064186285,0.31825633321184976
OpenADMET-Caco2_Efflux,ECFP4,hetero,0.9,0.5720279720279721,0.4650349650349651,1.0864923098490529,0.2983348936698614
OpenADMET-Caco2_Efflux,ECFP4,hetero,1.0,0.6503496503496503,0.562937062937063,0.9264808641517573,0.27479337788367125
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.0,0.7286713286713287,0.6608391608391609,1.4451680983405797,0.3736466267587195
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.1,0.7695104895104895,0.711888111888112,1.5358340257813938,0.36403961244066424
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.2,0.6061538461538462,0.5076923076923078,1.2357750958588805,0.3433723251704691
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.3,0.46797202797202797,0.334965034965035,0.990428655061295,0.2982605601400193
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.4,0.544055944055944,0.43006993006993016,0.9345281772204882,0.273045786390648
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.5,0.7174825174825175,0.6468531468531469,0.9751630063916379,0.1897814776476508
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.6,0.7488111888111888,0.6860139860139862,1.02921880170477,0.12125493206805986
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.7,0.8612587412587412,0.8265734265734267,1.2680376145152925,0.07069253774171201
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.8,0.8511888111888112,0.8139860139860142,1.2082766601854915,0.031175463183500528
OpenADMET-Caco2_Efflux,ECFP4,legacy,0.9,0.8696503496503496,0.8370629370629372,1.7070340044367855,-0.07641213540560673
OpenADMET-Caco2_Efflux,ECFP4,legacy,1.0,0.9076923076923077,0.8846153846153847,2.0375804807439186,-0.1769417532934358
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.0,0.7275524475524475,0.6594405594405596,1.597965479383111,0.36366368581370256
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.1,0.7051748251748252,0.6314685314685314,1.333037462143904,0.36478176595977124
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.2,0.66993006993007,0.5874125874125876,1.237516445804472,0.3441813199106296
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.3,0.5462937062937063,0.4328671328671329,1.118033832661557,0.2957646430106682
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.4,0.553006993006993,0.4412587412587413,1.1025717664915675,0.28328835317410755
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.5,0.5882517482517482,0.48531468531468536,0.7150699475550009,0.21228021867220698
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.6,0.7353846153846154,0.6692307692307694,1.1284608982355309,0.135635845124664
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.7,0.7532867132867133,0.6916083916083917,1.294075266764862,0.12730649069775377
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.8,0.8372027972027972,0.7965034965034966,1.6024230346932564,0.05730191283533005
OpenADMET-Caco2_Efflux,ECFP4,outlier,0.9,0.7588811188811189,0.6986013986013987,1.1067069493211572,-0.02210244568026857
OpenADMET-Caco2_Efflux,ECFP4,outlier,1.0,0.8953846153846153,0.8692307692307695,1.41843308764898,-0.1566897277088222
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.0,0.6671328671328671,0.583916083916084,1.438429891399116,0.37220969258579184
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.1,0.6464335664335664,0.5580419580419581,1.516782208011008,0.36415329308505595
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.2,0.7465734265734266,0.6832167832167834,1.4430211379225786,0.3414765732481829
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.3,0.5479720279720279,0.434965034965035,1.1463945583101522,0.2882601867135978
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.4,0.5938461538461538,0.49230769230769245,1.1025256682833964,0.2708657834885869
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.5,0.7353846153846154,0.6692307692307693,0.94736284001536,0.19247139314698666
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.6,0.7829370629370629,0.7286713286713289,1.3110157778021998,0.11779754673092396
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.7,0.84,0.8000000000000002,1.3306928938700242,0.09172858858470975
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.8,0.8461538461538461,0.8076923076923078,1.5734557247118985,0.019666120562103852
OpenADMET-Caco2_Efflux,ECFP4,quantile,0.9,0.9244755244755245,0.9055944055944056,1.6806335244641435,-0.09950197991984956
OpenADMET-Caco2_Efflux,ECFP4,quantile,1.0,0.8780419580419581,0.8475524475524476,1.5423295474291598,-0.16584096715904686
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.0,0.6548251748251748,0.5685314685314686,1.4170154388422518,0.3772030466000868
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.1,0.7432167832167832,0.6790209790209791,1.3278561520040455,0.3642082826828977
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.2,0.6632167832167832,0.579020979020979,0.9987460999053701,0.3599140826143005
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.3,0.5356643356643357,0.4195804195804196,1.1179976286117266,0.31658003155147985
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.4,0.6369230769230769,0.5461538461538462,1.3543084817932851,0.31081238090684543
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.5,0.6855944055944055,0.6069930069930071,1.291194647929207,0.2785999510843617
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.6,0.7510489510489511,0.688811188811189,1.0844532975353376,0.19800561763377292
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.7,0.7583216783216783,0.6979020979020979,1.2318275302928963,0.205817761552834
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.8,0.7314685314685314,0.6643356643356645,1.1723126910447228,0.16544931900470966
OpenADMET-Caco2_Efflux,ECFP4,threshold,0.9,0.7583216783216783,0.697902097902098,0.9908150124892928,0.06950107822538337
OpenADMET-Caco2_Efflux,ECFP4,threshold,1.0,0.7393006993006993,0.6741258741258742,1.1652811847315858,0.022264512616969837
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.0,0.7404195804195804,0.6755244755244756,1.736383386315606,0.37085124437764677
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.1,0.7074125874125874,0.6342657342657343,1.323993997855295,0.35650412287778743
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.2,0.66993006993007,0.5874125874125875,1.1856884725834784,0.3306745273539425
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.3,0.46293706293706294,0.3286713286713288,0.8979381515147277,0.27415770113002186
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.4,0.6274125874125874,0.5342657342657343,1.0001704949278194,0.24625773995745134
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.5,0.6867132867132867,0.6083916083916086,0.9198444581481059,0.16324568149758267
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.6,0.6665734265734266,0.5832167832167832,1.0775933930478256,0.08300199597793717
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.7,0.8959440559440559,0.86993006993007,1.3388774523483928,0.04370286343868985
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.8,0.8528671328671329,0.8160839160839162,1.3289035545922272,0.0035694745572551856
OpenADMET-Caco2_Efflux,ECFP4,valprop,0.9,0.8780419580419581,0.8475524475524476,1.9128463202857382,-0.09470666111299846
OpenADMET-Caco2_Efflux,ECFP4,valprop,1.0,0.9239160839160839,0.904895104895105,2.1848743523934413,-0.20578423282684186
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.0,0.7034965034965035,0.6293706293706294,1.2506023971322024,-0.0192011287840129
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.1,0.7281118881118881,0.6601398601398601,1.2980788108731731,-0.048249833934653624
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.2,0.7342657342657343,0.6678321678321679,1.4175200889548407,-0.04992796901639008
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.3,0.7918881118881119,0.73986013986014,1.5300654264941682,-0.06749316928637145
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.4,0.6676923076923077,0.5846153846153846,1.1405008964738592,-0.00327264022012524
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.5,0.7862937062937063,0.732867132867133,1.2479401030488702,-0.08052613612206175
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.6,0.7834965034965035,0.7293706293706295,1.252163526808731,-0.06502839679135788
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.7,0.8232167832167833,0.7790209790209791,1.4248919214251423,-0.10941535860991608
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.8,0.8786013986013986,0.8482517482517483,2.2022175036616543,-0.17815397648967152
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,0.9,0.8041958041958042,0.7552447552447554,1.417134141387444,-0.12639934352820426
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,hetero,1.0,0.699020979020979,0.6237762237762239,1.8947289477440947,-0.12710993188472297
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.0,0.6816783216783217,0.6020979020979021,1.2925124547950408,-0.0280792612318924
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.1,0.7208391608391609,0.6510489510489512,1.47744685128728,-0.0807647716584959
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.2,0.8120279720279721,0.7650349650349652,1.3464383657925822,-0.08349404486620975
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.3,0.7292307692307692,0.6615384615384616,1.3212432311297557,-0.13126734307732715
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.4,0.8025174825174826,0.7531468531468533,1.237575435786508,-0.11456594092689767
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.5,0.8556643356643356,0.8195804195804197,1.5525133672744476,-0.2736470650363544
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.6,0.7068531468531468,0.6335664335664336,1.4164900846538981,-0.31709272476260286
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.7,0.8942657342657343,0.867832167832168,1.971453534506114,-0.40522839138725
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.8,0.779020979020979,0.7237762237762239,1.4134830117890282,-0.41320085094988135
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,0.9,0.8075524475524476,0.7594405594405595,1.5726073204434017,-0.523084445975702
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,legacy,1.0,0.7051748251748252,0.6314685314685315,1.3076392083978046,-0.5876964364936111
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.0,0.7885314685314685,0.7356643356643358,1.426094203825105,-0.03308755702709518
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.1,0.7482517482517482,0.6853146853146854,1.4927425465749602,-0.021895875669552024
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.2,0.8125874125874126,0.7657342657342657,1.2821810345756244,-0.05013273028466005
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.3,0.6995804195804196,0.6244755244755245,1.5700146055150361,-0.10188872838508346
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.4,0.7381818181818182,0.6727272727272727,1.1009459521527103,-0.10133591531684576
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.5,0.7141258741258741,0.6426573426573428,1.2698696466177497,-0.1623115027126196
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.6,0.6872727272727273,0.6090909090909091,1.134784922523231,-0.2411021893724948
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.7,0.7141258741258741,0.6426573426573428,1.2336787769961373,-0.2249447756659115
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.8,0.7236363636363636,0.6545454545454545,1.317575458154887,-0.2769200936543968
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,0.9,0.7012587412587412,0.6265734265734266,1.241171504711831,-0.4229451507662688
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,outlier,1.0,0.6313286713286713,0.5391608391608391,1.0840852752774213,-0.44138936801943296
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.0,0.7365034965034966,0.6706293706293708,1.1706646791543696,-0.04668179844293167
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.1,0.641958041958042,0.5524475524475526,1.0357022179797888,0.058603544378038476
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.2,0.646993006993007,0.5587412587412588,1.2038686490436894,-0.11979510363535087
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.3,0.6587412587412588,0.5734265734265735,1.0637767804231315,-0.08502859486173685
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.4,0.7532867132867133,0.6916083916083917,1.5211775565517107,-0.1792343816145029
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.5,0.6173426573426574,0.5216783216783216,1.284919641500685,-0.2142227380421402
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.6,0.7443356643356643,0.6804195804195805,1.418947847319427,-0.27391814971128997
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.7,0.7896503496503496,0.7370629370629371,1.4537650125406942,-0.25568644977488086
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.8,0.7415384615384616,0.676923076923077,1.2816806758208164,-0.31458551373824245
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,0.9,0.7952447552447552,0.7440559440559442,1.5799236222040203,-0.48461808141919444
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,quantile,1.0,0.7062937062937062,0.6328671328671329,1.2058355569032533,-0.48614858654737453
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.0,0.7784615384615384,0.7230769230769231,1.7724480495249375,-0.04305641343838148
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.1,0.7476923076923077,0.6846153846153846,2.0998864578008276,0.0615547954258719
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.2,0.6995804195804196,0.6244755244755245,1.3330763279450337,-0.08151185801042184
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.3,0.7208391608391609,0.6510489510489512,1.7429171943057216,-0.0959518139939128
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.4,0.660979020979021,0.5762237762237763,0.946449848170589,-0.020741988869158987
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.5,0.7918881118881119,0.7398601398601399,1.3172189311378186,-0.10125787463836432
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.6,0.7398601398601399,0.6748251748251749,1.332863310921664,-0.07947489452796266
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.7,0.7745454545454545,0.7181818181818184,1.4465049081931356,-0.16897242435924317
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.8,0.7393006993006993,0.6741258741258742,1.1374780451843096,-0.16953594292455498
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,0.9,0.8293706293706293,0.7867132867132868,1.4626978507424269,-0.27192661407300867
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,threshold,1.0,0.7812587412587413,0.7265734265734266,1.4800397100730964,-0.3880739715686038
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.0,0.8366433566433567,0.795804195804196,1.6576147779447992,-0.035361384476141136
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.1,0.7415384615384616,0.676923076923077,1.3338781118847034,-0.06349785684936252
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.2,0.7090909090909091,0.6363636363636365,1.5638230071435248,-0.1466340072281218
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.3,0.7325874125874126,0.6657342657342659,1.2640316768977173,-0.1565687051541072
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.4,0.8148251748251748,0.7685314685314687,1.3945436569532816,-0.1728299601728761
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.5,0.8316083916083916,0.7895104895104896,1.3634537803390974,-0.28701824620481114
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.6,0.873006993006993,0.8412587412587413,1.864158904624069,-0.37410074828930484
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.7,0.7381818181818182,0.6727272727272728,1.336213254941434,-0.33898835267421357
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.8,0.7907692307692308,0.7384615384615386,1.4260005487093452,-0.40495216664738004
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,0.9,0.6313286713286713,0.5391608391608391,1.0946787762795136,-0.5066796772967257
OpenADMET-Caco2_Efflux,MHG-GNN-pretrained,valprop,1.0,0.6665734265734266,0.5832167832167834,1.3779928534688384,-0.5549450502612392
OpenADMET-Caco2_Efflux,PDV,hetero,0.0,0.6021978021978022,0.5027472527472527,0.6018928533794637,0.4504327763593248
OpenADMET-Caco2_Efflux,PDV,hetero,0.1,0.6043956043956044,0.5054945054945056,0.6853052317833406,0.4527442693219195
OpenADMET-Caco2_Efflux,PDV,hetero,0.2,0.6659340659340659,0.5824175824175823,0.5809370514244893,0.4505808799904955
OpenADMET-Caco2_Efflux,PDV,hetero,0.3,0.5648351648351648,0.45604395604395603,0.5869920878001662,0.4428553257656839
OpenADMET-Caco2_Efflux,PDV,hetero,0.4,0.5015384615384615,0.3769230769230769,0.5834886847444501,0.44535134326717507
OpenADMET-Caco2_Efflux,PDV,hetero,0.5,0.47384615384615386,0.3423076923076923,0.5149135442044792,0.4290536999720415
OpenADMET-Caco2_Efflux,PDV,hetero,0.6,0.5371428571428571,0.42142857142857143,0.5672477019770913,0.41286701933814074
OpenADMET-Caco2_Efflux,PDV,hetero,0.7,0.5692307692307692,0.4615384615384615,0.5250460354107672,0.40701791100674445
OpenADMET-Caco2_Efflux,PDV,hetero,0.8,0.6281318681318682,0.5351648351648352,0.6533561537566417,0.40849156606999365
OpenADMET-Caco2_Efflux,PDV,hetero,0.9,0.48527472527472526,0.3565934065934066,0.6196758433139962,0.39137687256024056
OpenADMET-Caco2_Efflux,PDV,hetero,1.0,0.556923076923077,0.4461538461538462,0.5884366168059233,0.36647181904555015
OpenADMET-Caco2_Efflux,PDV,legacy,0.0,0.6742857142857143,0.5928571428571429,0.6249224567818928,0.45099759985906207
OpenADMET-Caco2_Efflux,PDV,legacy,0.1,0.5279120879120879,0.4098901098901099,0.6522544526710436,0.44544591435906905
OpenADMET-Caco2_Efflux,PDV,legacy,0.2,0.6,0.5000000000000001,0.5822195039791526,0.42427522409363994
OpenADMET-Caco2_Efflux,PDV,legacy,0.3,0.6610989010989011,0.5763736263736263,0.7301147017704908,0.38647686483620236
OpenADMET-Caco2_Efflux,PDV,legacy,0.4,0.6967032967032967,0.6208791208791208,0.7633258273749967,0.3641984347857446
OpenADMET-Caco2_Efflux,PDV,legacy,0.5,0.6971428571428572,0.6214285714285714,1.0364009374893777,0.2972056134227169
OpenADMET-Caco2_Efflux,PDV,legacy,0.6,0.9054945054945055,0.881868131868132,1.7123511537967377,0.22208899913567035
